Wall time,Step,Value
1598507797.4895012,101924,2.2377772331237793
1598507802.6579332,101944,2.3892829418182373
1598508045.9584115,102881,2.4695236682891846
1598508053.961568,102912,2.4730453491210938
1598508069.6499646,102967,2.668196678161621
1598508078.6833305,103002,2.288571834564209
1598508081.2692761,103012,2.400163412094116
1598508324.5777721,103948,2.272923707962036
1598508409.5166051,104277,2.1839640140533447
1598508424.485196,104335,2.4023537635803223
1598508571.054777,104897,2.6849942207336426
1598508578.272677,104925,2.097555160522461
1598508621.982223,105094,2.3980350494384766
1598508711.469218,105435,2.308852195739746
1598508799.3488855,105775,2.156860828399658
1598508928.1370547,106268,2.249852180480957
1598509006.748861,106567,2.2820050716400146
1598509336.5629346,107838,2.3548948764801025
1598509531.2704585,108587,2.6676042079925537
1598509853.1084647,109823,2.3711435794830322
1598509958.2647161,110225,2.5114266872406006
1598510008.3505826,110419,2.164484977722168
1598510065.9664948,110642,2.3765408992767334
1598510243.4889767,111324,2.5560615062713623
1598510341.6670291,111699,2.375711679458618
1598510653.8700795,112903,2.4313251972198486
1598510763.7131238,113323,2.2460126876831055
1598510871.906984,113742,2.4963979721069336
1598510935.102048,113981,2.0246458053588867
1598511015.679452,114293,2.516498565673828
1598511224.473164,115097,2.1851768493652344
1598511331.5937028,115507,2.652520179748535
1598511334.6797984,115519,2.3412013053894043
1598511427.7148376,115879,2.1768648624420166
1598511635.9694676,116674,2.2732138633728027
1598511645.756085,116712,2.8085362911224365
1598511664.3662324,116784,2.1290364265441895
1598511732.671784,117048,2.5780012607574463
1598511885.9213836,117636,2.3374664783477783
1598511935.0064058,117826,2.3810317516326904
1598511964.9619877,117942,2.5518290996551514
1598512030.6021097,118191,2.446950912475586
1598512811.2662368,121193,2.469277858734131
1598512811.5257401,121194,2.359575033187866
1598512847.3346586,121333,2.4101693630218506
1598512865.6304343,121404,2.410874605178833
1598512978.6750681,121836,2.1071271896362305
1598513074.1903768,122206,2.413971424102783
1598513183.2767966,122623,2.404087781906128
1598513186.3770325,122635,2.3731086254119873
1598513298.3573692,123069,2.3858022689819336
1598513454.163614,123667,2.432016372680664
1598513592.7580168,124198,2.2370963096618652
1598513877.700335,125291,2.1971709728240967
1598514465.1682215,127543,2.146024703979492
1598514489.7057242,127638,2.4727389812469482
1598514882.7263582,129147,2.5237181186676025
1598514927.260143,129319,2.528395175933838
1598514950.0816157,129407,2.2360141277313232
1598514974.9893687,129503,2.3993279933929443
1598515124.051384,130072,2.2676069736480713
1598515543.8364012,131681,2.6676065921783447
1598515596.119033,131877,2.2612690925598145
1598516113.0589478,133861,2.421483278274536
1598516248.3076167,134377,1.9948081970214844
1598516251.6776783,134390,2.307997226715088
1598516273.6762793,134475,2.2750847339630127
1598516379.565719,134878,2.1425395011901855
1598516572.1179197,135616,2.390246868133545
1598516727.2971745,136210,2.515591621398926
1598516847.377641,136674,2.3928375244140625
1598516848.6742337,136679,2.2667908668518066
1598516947.6161332,137056,2.2565340995788574
1598517081.0584826,137566,2.2726356983184814
1598517438.539246,138940,2.218964099884033
1598517522.5474946,139259,2.0677855014801025
1598517560.1164231,139404,2.2972097396850586
1598517572.0040224,139450,2.2866199016571045
1598517709.6767876,139976,2.0737056732177734
1598517720.0865397,140016,2.459251642227173
1598517727.852423,140046,2.430035352706909
1598517730.439612,140056,2.4856364727020264
1598517750.1349823,140132,2.222259759902954
1598517911.7447224,140751,2.609140396118164
1598517973.319688,140990,2.38472843170166
1598518034.834673,141223,2.270348072052002
1598518208.8104339,141890,2.3097732067108154
1598518288.282184,142197,2.214400291442871
1598518288.5412374,142198,2.2676491737365723
1598518433.4768128,142752,2.7162725925445557
1598518470.0142868,142893,2.349872589111328
1598518546.1465592,143187,2.1635828018188477
1598518737.1266565,143919,2.204761266708374
1598518818.3020968,144227,2.4122586250305176
1598518833.5935342,144286,2.15285587310791
1598518864.3876522,144405,2.4443509578704834
1598519362.5596564,146313,2.412321090698242
1598519461.9699836,146697,2.014042615890503
1598519669.4597352,147492,2.442006826400757
1598519851.7030272,148190,2.5829122066497803
1598519960.6659276,148605,2.2563974857330322
1598519978.5348206,148674,2.592423915863037
1598519979.5680637,148678,2.2614831924438477
1598520178.483695,149443,2.5387051105499268
1598520240.7108517,149684,2.097266435623169
1598520294.670543,149887,2.533798933029175
1598520521.6109061,150759,2.340285539627075
1598520548.7446928,150864,2.3244271278381348
1598520595.1047318,151043,2.3577721118927
1598520598.7326927,151057,2.2560315132141113
1598520608.1062531,151093,2.4063880443573
1598520618.764335,151134,2.3269081115722656
1598520644.5463414,151228,2.4097366333007812
1598520657.2572951,151277,2.037666082382202
1598520726.5362227,151544,2.43379545211792
1598520981.5877655,152524,1.9745408296585083
1598521046.0217535,152767,2.0624501705169678
1598521677.0650384,155190,2.3454864025115967
1598521780.4808407,155585,2.223475456237793
1598521815.716941,155721,2.495028495788574
1598521819.6053028,155736,2.0286495685577393
1598522058.1731274,156653,2.1279008388519287
1598522166.2086806,157065,2.510103225708008
1598522183.283526,157131,2.4023022651672363
1598522261.0586333,157431,2.3595025539398193
1598522311.1348083,157624,2.1446616649627686
1598522777.627985,159409,2.3267934322357178
1598522873.6386936,159780,2.466756582260132
1598522984.4609838,160203,2.098600149154663
1598522997.41226,160253,2.3680930137634277
1598523041.8357275,160425,2.419509172439575
1598523116.7777927,160709,2.1918416023254395
1598523233.5283682,161160,2.423361301422119
1598523240.7917225,161188,2.373384952545166
1598523288.1156878,161365,2.4409515857696533
1598523439.8749719,161951,2.3971211910247803
1598523507.738594,162207,2.3865599632263184
1598523605.4629204,162584,2.2460684776306152
1598523660.3516939,162790,2.4846959114074707
1598523791.6844435,163297,2.286738872528076
1598524138.3839824,164623,2.5118322372436523
1598524357.8843272,165464,2.183838129043579
1598524392.6227925,165598,2.165898561477661
1598524446.7347465,165801,2.312729835510254
1598524575.8317378,166299,2.1292479038238525
1598524820.4182827,167235,2.4368417263031006
1598524862.3215268,167397,2.2284111976623535
1598524926.6229873,167645,2.380309581756592
1598525029.8455715,168038,2.4471724033355713
1598525365.3287125,169324,2.338916301727295
1598525425.1253135,169555,2.0781991481781006
1598525507.6864297,169874,2.198420524597168
1598525532.4641778,169964,2.176527976989746
1598525590.7140412,170189,2.1255366802215576
1598525670.2021244,170496,2.309072256088257
1598525857.566407,171213,2.265684127807617
1598525964.656336,171621,2.3014166355133057
1598525974.7239099,171660,2.45613431930542
1598525977.3065095,171670,2.121967077255249
1598526317.8110473,172973,2.3768301010131836
1598526349.1613448,173094,2.0658977031707764
1598526370.1157622,173175,2.4683642387390137
1598526470.5734015,173557,2.330718755722046
1598526519.4942164,173746,2.3873093128204346
1598526694.4376466,174415,2.7259883880615234
1598526754.7827888,174648,2.264960765838623
1598527260.1960914,176584,2.269700765609741
1598527570.4179058,177778,2.326829671859741
1598527679.1209795,178193,2.2634148597717285
1598527801.6543477,178662,2.4713172912597656
1598527811.9859345,178702,2.287086248397827
1598527939.7547092,179197,2.3446414470672607
1598528139.8203425,179967,2.334625244140625
1598528231.346436,180316,2.396822690963745
1598528422.3548212,181050,2.56178879737854
1598528437.6039712,181109,2.160576105117798
1598528530.8069966,181464,2.3522982597351074
1598528575.6368418,181637,2.349088191986084
1598528692.4325082,182088,2.461047410964966
1598528887.1510963,182836,2.3881025314331055
1598528916.817385,182945,2.3128066062927246
1598528918.1135223,182950,2.5071630477905273
1598528989.182638,183225,2.2973031997680664
1598529001.362752,183272,2.395453929901123
1598529057.0599935,183487,2.4645707607269287
1598529086.0277624,183599,2.252840280532837
1598529384.7491374,184746,2.3718950748443604
1598529466.969085,185059,2.283809185028076
1598529712.7208693,186006,2.073268175125122
1598529771.3678863,186233,2.526019334793091
1598529890.5973094,186689,2.4225995540618896
1598529994.3291602,187091,2.656928539276123
1598530007.2932012,187141,2.389824390411377
1598530146.707852,187675,2.262005567550659
1598530217.6419,187944,2.3905603885650635
1598530229.5267608,187990,2.2842462062835693
1598530559.093219,189260,2.4519412517547607
1598530575.4203267,189323,2.299888849258423
1598530734.6324155,189934,2.139702558517456
1598530840.7799199,190339,1.9685914516448975
1598530867.622832,190443,2.27911639213562
1598531327.9798102,192216,2.566803455352783
1598531955.1676767,194622,2.2026708126068115
1598532131.1600068,195298,2.420039653778076
1598532157.79231,195401,2.318190097808838
1598532214.2962062,195620,2.0293548107147217
1598532503.5787754,196727,2.1792550086975098
1598532516.525228,196777,2.187046766281128
1598532887.1503272,198202,2.4350244998931885
1598533056.5991225,198852,2.1126959323883057
1598533057.634403,198856,2.2992074489593506
1598533169.2281594,199288,2.206876516342163
1598533267.7530324,199663,2.5613350868225098
1598533411.2060084,200212,2.208667039871216
1598533720.2464836,201402,2.524259090423584
1598533820.8663213,201786,2.338726043701172
1598533855.667488,201921,2.2110283374786377
1598534128.630764,202970,2.5283405780792236
1598534594.379506,204754,2.423509359359741
1598534771.5373054,205433,2.4262447357177734
1598534959.3461418,206111,2.291044235229492
1598535202.7480156,207051,2.4208216667175293
1598535347.8474946,207610,2.245204210281372
1598535642.5473025,208749,2.0717990398406982
1598535691.8462045,208935,2.33640193939209
1598535965.6926181,209989,2.458599090576172
1598536017.9692626,210192,2.1369879245758057
1598536291.5307863,211242,2.1794729232788086
1598536410.5076349,211697,2.315680503845215
1598536773.584305,213100,1.978211522102356
1598536794.990968,213177,2.5861477851867676
1598536974.1908743,213868,2.4563052654266357
1598537030.6639614,214086,2.133495807647705
1598537039.6610942,214121,2.2877233028411865
1598537176.481498,214611,2.4951605796813965
1598537208.965896,214728,2.1080398559570312
1598537365.5838249,215331,2.5145370960235596
1598537525.775647,215954,2.5824341773986816
1598537545.1909587,216024,2.135443687438965
1598537552.6310616,216053,2.5203983783721924
1598538022.5087566,217868,2.1535651683807373
1598538114.5304096,218221,2.345551013946533
1598538120.4249895,218244,2.0341763496398926
1598538449.2215185,219515,2.0516085624694824
1598538522.0125625,219791,2.240511178970337
1598538540.3284414,219862,2.1980903148651123
1598538644.5659986,220266,2.566723346710205
1598538793.7382705,220838,2.235996961593628
1598538906.921811,221271,2.2701220512390137
1598539089.2696319,221949,2.2037792205810547
1598539116.5665236,222045,2.268172264099121
1598539506.4066296,223538,2.5151796340942383
1598539845.640695,224846,2.350693464279175
1598539938.1199458,225205,2.4153952598571777
1598540209.639579,226248,2.148364543914795
1598540235.121484,226346,2.2394657135009766
1598540238.277241,226358,2.3995165824890137
1598540511.9413168,227412,2.4224588871002197
1598540668.3059518,227966,2.3971621990203857
1598540668.823883,227968,2.1384332180023193
1598540721.2521482,228172,2.513512372970581
1598540828.6494734,228584,2.3204591274261475
1598540829.4206874,228587,2.4201693534851074
1598540937.2858763,229000,2.2727348804473877
1598541012.3005993,229291,2.1692209243774414
1598541052.0193121,229445,2.3925838470458984
1598541085.3225377,229574,2.377131462097168
1598541259.8242328,230244,2.615924119949341
1598541462.4100873,231024,2.485769748687744
1598541732.8028786,232061,1.9316608905792236
1598541762.4645944,232175,2.452601194381714
1598541767.094443,232193,2.3823955059051514
1598541829.6802542,232436,2.085420846939087
1598542110.59409,233471,2.140413999557495
1598542114.4396768,233486,2.548795461654663
1598542152.2801282,233633,2.2448043823242188
1598542198.014532,233810,2.2911183834075928
1598542231.1061602,233938,1.8839085102081299
1598542367.241666,234459,2.283350944519043
1598542487.5379653,234918,2.2830893993377686
1598542524.217648,235060,2.168992042541504
1598542564.6147387,235216,2.4500210285186768
1598542589.0131762,235310,2.1427884101867676
1598543006.1944501,236907,2.1897330284118652
1598543301.6869457,238048,2.0509531497955322
1598543449.3580797,238616,2.547919988632202
1598543500.6997185,238815,2.4976017475128174
1598543637.6000555,239339,2.2676219940185547
1598543834.9000943,240095,2.385974645614624
1598544209.8440802,241532,2.1076672077178955
1598544235.2650046,241630,2.248248815536499
1598544348.997477,242065,2.320751190185547
1598544420.5841837,242342,2.476997137069702
1598544750.7231574,243572,2.4245564937591553
1598545097.876321,244901,2.4685890674591064
1598545309.8200352,245715,2.1552419662475586
1598545396.689582,246051,2.259218692779541
1598545627.1127262,246940,2.389141082763672
1598545775.1543508,247508,2.1259312629699707
1598545824.7526028,247695,2.746068000793457
1598545978.8517833,248293,2.0561423301696777
1598546017.1585677,248436,2.1452293395996094
1598546164.200005,248961,2.3814995288848877
1598546350.0001347,249677,2.148561954498291
1598546441.330557,250025,2.233293056488037
1598546446.4818504,250045,2.3020122051239014
1598546497.5883422,250243,2.1445720195770264
1598546660.9603138,250870,2.274394989013672
1598546778.8544798,251320,2.226350784301758
1598546875.7541394,251696,2.726701498031616
1598546901.7429247,251797,2.3653173446655273
1598546905.0899413,251810,2.417117118835449
1598546972.778134,252067,2.2469005584716797
1598547043.4184458,252340,2.2264792919158936
1598547107.0639844,252586,2.425589084625244
1598547267.4232507,253201,2.224222183227539
1598547329.1368144,253440,2.144609212875366
1598547553.2353837,254295,2.372938632965088
1598547586.2557685,254423,2.3043408393859863
1598547632.4792936,254602,2.230339527130127
1598547655.4126198,254691,2.0750958919525146
1598547855.9058158,255463,2.1564457416534424
1598547994.7367685,255996,1.9805805683135986
1598548185.5757096,256731,2.2645986080169678
1598548241.1117275,256946,2.3375260829925537
1598548535.2851799,258063,2.2659900188446045
1598548576.5687866,258208,2.4112138748168945
1598548617.327231,258351,2.366154193878174
1598548676.035875,258569,2.4243860244750977
1598548776.7653852,258960,2.315124750137329
1598548815.9072976,259112,2.359611749649048
1598548818.755158,259123,1.9663984775543213
1598548978.9366024,259737,2.325518846511841
1598549057.7546997,260036,2.4218835830688477
1598549103.2417622,260212,2.2275664806365967
1598549185.6962311,260532,2.283970594406128
1598549296.1457355,260954,2.4645650386810303
1598549664.417839,262326,2.633073568344116
1598549712.5793073,262513,2.1325862407684326
1598549716.4252877,262528,2.134359836578369
1598549734.6498344,262599,2.1982431411743164
1598549801.7998943,262854,2.4094960689544678
1598549917.0019133,263301,2.3025410175323486
1598550085.2402353,263948,2.374746799468994
1598550153.6252077,264213,2.043081045150757
1598550349.5213873,264961,2.090324640274048
1598550430.0333784,265273,2.198080062866211
1598550515.0733614,265602,2.381282091140747
1598550540.5853243,265695,2.066420316696167
1598550651.9386387,266125,2.4214088916778564
1598550790.8213792,266659,2.180755853652954
1598551053.3888261,267644,2.2096729278564453
1598551100.0306587,267807,2.1494534015655518
1598551100.603497,267809,2.0612282752990723
1598551125.1208322,267898,2.5396058559417725
1598551330.1169202,268688,2.1363232135772705
1598551337.5900311,268717,2.2888121604919434
1598551481.1508145,269273,2.3592782020568848
1598551760.7010772,270342,2.2122490406036377
1598551825.7317681,270594,2.2985036373138428
1598551896.4004905,270862,2.0256195068359375
1598551945.70742,271053,2.0648162364959717
1598551980.053981,271186,2.3655261993408203
1598552077.3049493,271557,2.543039321899414
1598552210.7129138,272074,1.9326705932617188
1598552282.0789692,272345,2.21574068069458
1598552387.1379743,272752,2.300363302230835
1598552436.7356865,272939,2.5803637504577637
1598552656.0536473,273784,2.076209545135498
1598553088.2544596,275403,2.2270820140838623
1598553089.0224237,275406,2.0245165824890137
1598553120.0857534,275527,2.1192052364349365
1598553442.5152783,276768,2.3347790241241455
1598553617.4110074,277440,2.3283700942993164
1598553957.9957266,278748,2.211014747619629
1598553992.1491547,278880,2.20479679107666
1598554035.6688228,279049,2.3223748207092285
1598554146.0820227,279473,2.0528669357299805
1598554148.4002483,279482,2.501038074493408
1598554153.5512633,279502,2.1401865482330322
1598554254.1638396,279891,2.303382635116577
1598554412.461051,280454,2.3233773708343506
1598554454.9801245,280619,2.3219637870788574
1598554530.0250742,280905,2.155522584915161
1598554626.201533,281278,2.2014315128326416
1598554694.3933928,281537,2.0925376415252686
1598554737.2787523,281703,2.0801360607147217
1598554873.255158,282230,2.1455318927764893
1598554983.0666614,282651,2.3091976642608643
1598555258.4402528,283707,2.349581718444824
1598555412.2738898,284304,2.072012186050415
1598555564.3730106,284887,2.1629886627197266
1598555733.8773654,285538,2.2537739276885986
1598555909.7287002,286212,2.2064528465270996
1598555915.6862354,286235,2.4359121322631836
1598556038.8074381,286704,2.4207923412323
1598556150.5226007,287136,2.3102264404296875
1598556152.5867753,287144,2.375782012939453
1598556217.1460905,287387,2.3854501247406006
1598556574.989852,288761,2.5536530017852783
1598556620.4540427,288938,2.440782308578491
1598556701.404948,289253,2.4471547603607178
1598556730.293034,289365,2.2358481884002686
1598556891.615706,289986,2.320967674255371
1598557107.1550896,290817,2.6962943077087402
1598557685.9813225,293018,2.1807737350463867
1598557901.8197868,293827,2.413132429122925
1598557946.9760969,294002,2.3538477420806885
1598558313.1565511,295409,2.1824374198913574
1598558355.6821837,295574,2.2983171939849854
1598558699.3733857,296882,2.308455228805542
1598558785.6554592,297186,2.5714147090911865
1598559088.805208,298352,2.194629430770874
1598559104.841714,298414,2.298802375793457
1598559301.1951857,299169,2.2325868606567383
1598559382.9174626,299486,2.334226608276367
1598559703.377727,300715,2.470802068710327
1598559734.0964415,300834,2.416152238845825
1598559776.7420695,300994,2.3064072132110596
1598559785.7289834,301029,2.4057488441467285
1598559993.5931041,301830,2.1486918926239014
1598560150.0881107,302432,2.1286375522613525
1598560166.2525747,302495,2.3102548122406006
1598560313.4482954,303067,2.2709596157073975
1598560562.851131,304024,2.3155996799468994
1598560629.0343118,304280,2.1900742053985596
1598560896.3543668,305305,2.209484338760376
1598561207.8525093,306507,2.3741159439086914
1598561416.9172037,307271,2.3324923515319824
1598561714.9060636,308412,2.4348859786987305
1598561829.4558802,308856,2.130955457687378
1598561870.4943695,309010,2.286773681640625
1598562062.1432967,309748,1.998454213142395
1598562066.5345411,309765,2.0809361934661865
1598562105.804938,309917,2.065228223800659
1598562113.0335329,309945,2.1898860931396484
1598562154.8222098,310107,2.413909912109375
1598562203.1874106,310295,2.352391242980957
1598562553.3700836,311640,2.311537027359009
1598562800.5549352,312588,1.9811954498291016
1598562843.7612643,312756,2.114356756210327
1598563106.3976202,313737,2.1935131549835205
1598563153.1183474,313907,2.022341012954712
1598563165.1442933,313948,2.313817024230957
1598563253.5926495,314292,2.1477999687194824
1598563380.8848753,314781,2.0495686531066895
1598563481.2377625,315170,2.446357011795044
1598563591.117707,315590,2.393942356109619
1598563748.8758147,316197,2.48199200630188
1598563909.052241,316796,2.261460542678833
1598564149.4600627,317698,2.645348072052002
1598564229.034871,318007,2.3551084995269775
1598564334.1350937,318410,2.534248113632202
1598564442.1059628,318829,2.3713555335998535
1598564516.5322099,319112,2.4853556156158447
1598564600.2907999,319436,2.132382869720459
1598564732.4683633,319942,2.1908814907073975
1598564751.0540607,320014,2.1769049167633057
1598564820.4450881,320283,2.307302474975586
1598564848.6718562,320392,2.5726654529571533
1598564941.0650306,320744,2.133312225341797
1598564970.6912153,320859,2.1721036434173584
1598564988.472774,320928,2.3172266483306885
1598564995.6885624,320956,2.2508466243743896
1598565107.2898788,321384,2.373619556427002
1598565368.2786212,322389,2.5133962631225586
1598565529.7262132,323009,2.340911388397217
1598565540.291076,323050,2.285078287124634
1598565665.2484128,323528,2.028764247894287
1598565866.9581337,324305,2.0206074714660645
1598565974.4629529,324690,2.4007391929626465
1598566075.224073,325063,2.117398262023926
1598566417.260041,326380,2.1865100860595703
1598566493.889714,326677,2.426419258117676
1598566847.7707617,328039,2.23016357421875
1598566979.3656938,328544,2.2573635578155518
