Wall time,Step,Value
1598395576.3580515,4,4.928191661834717
1598395775.541402,5,4.921069622039795
1598395974.0573282,6,4.9662275314331055
1598396172.9167552,7,4.987797260284424
1598396372.802815,8,4.906877517700195
1598396546.8756747,9,4.8759379386901855
1598396699.5085762,10,4.961146354675293
1598396897.3086145,11,4.863435745239258
1598397094.3404603,12,4.819899082183838
1598397291.7597852,13,4.9549880027771
1598397490.1807065,14,4.774357795715332
1598397687.8255813,15,4.729299545288086
1598397881.4695916,16,4.964492321014404
1598398073.3092902,17,4.91719913482666
1598398264.8744931,18,5.007341384887695
1598398470.2170115,19,4.885562419891357
1598398660.5316906,20,4.723090648651123
1598398851.3212533,21,4.741820812225342
1598399043.0736902,22,4.728912830352783
1598399233.7257938,23,4.734877109527588
1598399424.3794034,24,5.019830226898193
1598399615.1842499,25,4.941093921661377
1598399807.099595,26,4.758894443511963
1598399998.22347,27,4.703302383422852
1598400202.6016934,28,4.713740348815918
1598400394.126804,29,4.715284824371338
1598400585.76142,30,4.7129316329956055
1598400776.7378373,31,4.707972049713135
1598400967.784138,32,4.7077226638793945
1598401158.6572692,33,4.99829626083374
1598401350.4822552,34,4.86208963394165
1598401541.4365208,35,4.941481590270996
1598401732.2028449,36,4.998019218444824
1598401923.0553632,37,4.791962623596191
1598402114.9040055,38,4.706563949584961
1598402305.913641,39,4.853480339050293
1598402496.7706776,40,4.805925369262695
1598402687.51427,41,4.716525077819824
1598402879.2092354,42,4.6928911209106445
1598403069.8948772,43,4.7055745124816895
1598403260.7858846,44,4.689967155456543
1598403451.7434926,45,5.072431564331055
1598403643.5216103,46,4.968184947967529
1598403834.256534,47,4.953781604766846
1598404025.1228235,48,4.9285197257995605
1598404216.0456176,49,4.743217945098877
1598404407.8345273,50,4.606350421905518
1598404598.777465,51,5.00851583480835
1598404789.7060606,52,4.87281608581543
1598404980.6964688,53,4.840513229370117
1598405172.4558291,54,4.833235263824463
1598405363.397738,55,4.9014787673950195
1598405554.3832524,56,4.874344348907471
1598405745.1145673,57,4.859930515289307
1598405936.6961915,58,4.646124362945557
1598406127.3437784,59,4.641947269439697
1598406318.3790836,60,4.635990619659424
1598406509.291546,61,4.5917534828186035
1598406700.9288552,62,4.587582111358643
1598406891.8263996,63,4.600176811218262
1598407082.6356676,64,5.0556135177612305
1598407273.5314522,65,4.845242977142334
1598407465.3920121,66,4.692296981811523
1598407656.0644417,67,4.67064905166626
1598407847.2153356,68,4.681619644165039
1598408038.0419693,69,4.797429084777832
1598408229.7392147,70,4.817414283752441
1598408420.675468,71,4.7816572189331055
1598408611.6829157,72,5.059301376342773
1598408816.349341,73,4.825531005859375
1598409008.0349522,74,4.804999828338623
1598409198.8469052,75,4.858696460723877
1598409389.6862612,76,4.731154441833496
1598409580.6450624,77,4.686612129211426
1598409772.5477808,78,4.692728519439697
1598409963.4986033,79,4.8365478515625
1598410154.332622,80,4.676148414611816
1598410345.190774,81,4.687219142913818
1598410536.862896,82,4.6671342849731445
1598410727.7648044,83,4.673623561859131
1598410918.775984,84,4.683924198150635
1598411109.642137,85,4.7180914878845215
1598411301.2627296,86,4.868866920471191
1598411492.2471037,87,4.708266258239746
1598411683.2780352,88,4.686716079711914
1598411874.089824,89,4.670452117919922
1598412065.7534318,90,4.675007343292236
1598412256.596332,91,4.669163703918457
1598412447.4999077,92,4.667070388793945
1598412638.667907,93,4.805534362792969
1598412830.3809888,94,4.671457290649414
1598413021.610902,95,4.740371227264404
1598413212.5762658,96,4.6840596199035645
1598413417.95139,97,4.666423797607422
1598413609.35912,98,4.803894996643066
1598413799.9564888,99,4.817801475524902
1598413990.7540932,100,4.868354797363281
1598414181.5858176,101,4.804983139038086
1598414373.5408034,102,4.7813720703125
