Wall time,Step,Value
1598396701.3416378,0,5.136488914489746
1598396816.3260372,1,4.994800567626953
1598396930.5368624,2,5.015446662902832
1598397044.9822872,3,5.049084663391113
1598397158.7187095,4,4.9577555656433105
1598397273.4370399,5,4.907637596130371
1598397387.442404,6,4.923625946044922
1598397501.7412093,7,5.16644811630249
1598397616.7284985,8,4.947422981262207
1598397730.487882,9,5.015992641448975
1598397840.0462432,10,4.993223667144775
1598397951.7823353,11,5.03227424621582
1598398061.8409777,12,5.01829719543457
1598398170.4969885,13,5.134355068206787
1598398279.5371132,14,5.149324417114258
1598398401.1615093,15,4.9686431884765625
1598398509.9750645,16,5.028332233428955
1598398619.2738903,17,5.122452259063721
1598398727.891149,18,5.041270732879639
1598398837.5447214,19,5.0000739097595215
1598398946.5296955,20,4.879068851470947
1598399055.5428467,21,4.881006717681885
1598399165.4350774,22,5.006874084472656
1598399274.312738,23,5.007495880126953
1598399383.8433077,24,4.965677738189697
1598399492.7600565,25,5.438663959503174
1598399602.142089,26,5.131211280822754
1598399710.8163006,27,5.120561122894287
1598399820.1331143,28,4.992066383361816
1598399929.6502056,29,4.981040954589844
1598400038.532548,30,5.051865100860596
1598400154.9550955,31,5.105995178222656
1598400269.4182127,32,5.024628639221191
1598400378.696199,33,5.016589164733887
1598400487.49991,34,5.022319316864014
1598400596.4536479,35,5.005382061004639
1598400706.0937808,36,5.043253421783447
1598400815.1005492,37,5.025925159454346
1598400924.7142196,38,5.073888778686523
1598401033.5877504,39,4.939571380615234
1598401143.1516328,40,4.992228984832764
1598401252.0240693,41,4.94774866104126
1598401360.9120035,42,5.044363975524902
1598401470.5614812,43,4.800431251525879
1598401579.4475305,44,4.905999660491943
1598401689.0865095,45,5.298854827880859
1598401798.0289621,46,5.040075302124023
1598401907.7446556,47,5.133343696594238
1598402016.5019264,48,4.970614433288574
1598402125.3765104,49,4.971399784088135
1598402235.011235,50,5.093127727508545
1598402343.9285579,51,4.951133728027344
1598402453.5037246,52,4.871136665344238
1598402562.5529437,53,4.826794147491455
1598402672.289086,54,5.081214427947998
1598402781.234417,55,4.867575168609619
1598402889.987771,56,4.835744380950928
1598402999.3830426,57,4.815377712249756
1598403108.2334929,58,4.7779107093811035
1598403217.7557933,59,4.7969069480896
1598403326.615325,60,4.766732692718506
1598403436.1754684,61,4.789441108703613
1598403545.050094,62,4.794132709503174
1598403653.831102,63,4.929989337921143
1598403763.4725845,64,5.120193958282471
1598403872.4214427,65,4.972108840942383
1598403982.0431259,66,4.931138515472412
1598404090.96163,67,5.147493839263916
1598404200.597233,68,5.056607723236084
1598404309.624307,69,4.950282096862793
1598404418.5360422,70,4.884480953216553
1598404528.1393776,71,4.889125823974609
1598404637.0384574,72,4.8040947914123535
1598404746.7011251,73,4.919851303100586
1598404855.4415803,74,4.737080097198486
1598404965.1491559,75,4.889443874359131
1598405074.0665536,76,4.931680202484131
1598405183.0760672,77,5.002707481384277
1598405292.7543418,78,4.939628601074219
1598405401.7562857,79,4.772485256195068
1598405511.3793333,80,4.750918388366699
1598405620.3326333,81,4.759932994842529
1598405729.7311754,82,5.086056232452393
1598405838.3257785,83,5.0165581703186035
1598405947.137166,84,5.39719295501709
1598406056.6364167,85,5.213301658630371
1598406165.3309493,86,4.939767360687256
1598406275.0578742,87,4.855650901794434
1598406384.0312514,88,5.153015613555908
1598406493.7389762,89,5.0119309425354
1598406602.650625,90,4.996063709259033
1598406711.5548565,91,4.952065944671631
1598406821.1633909,92,4.956467628479004
1598406929.8698962,93,4.953975677490234
1598407039.5081978,94,5.05513334274292
1598407148.3861794,95,4.905653953552246
1598407257.945518,96,5.321670055389404
1598407366.809747,97,4.999293327331543
1598407475.7801769,98,4.976236343383789
1598407585.6107457,99,4.952832221984863
1598407694.4602265,100,4.815305233001709
1598407804.0529141,101,4.910768985748291
